Zip,ICS,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,DisbursementDate,DisbursementGross,MIS_Status,ChgOffPrinGr,GrAppv,SBA_Appv
93101,532299,2003,120,10,1.0,0,10,1,1,0,1,2003,107700,0,0,107700,91545
91355,532490,2003,120,3,1.0,1,3,1,1,0,1,2003,92800,0,0,97800,83130
94065,532230,1994,300,16,1.0,0,0,1,0,2,1,1994,345000,0,0,345000,241500
92130,531210,2003,84,1,1.0,2,1,1,1,1,1,2003,10000,0,0,10000,5000
95403,532299,2003,120,18,2.0,0,18,1,1,0,1,2003,1310000,0,0,1310000,982500
91406,532490,2003,300,8,1.0,2,6,1,1,0,1,2003,571500,0,0,571500,428625
90049,531311,2003,84,5,1.0,0,5,1,1,1,1,2003,5000,0,0,5000,2500
90010,531320,2003,300,2,1.0,0,2,1,1,0,1,2003,765000,0,0,765000,573750
92069,532299,2003,60,30,1.0,8,30,1,1,0,1,2003,150000,0,0,150000,75000
90601,531210,2003,300,70,1.0,13,57,1,1,0,1,2003,765000,0,0,765000,573750
94611,531210,2003,74,1,2.0,1,1,1,0,0,1,2003,5000,1,4724,5000,4250
95667,532230,2003,240,14,1.0,0,1,1,2,0,1,2003,127000,0,0,136000,136000
93060,531210,2003,83,1,1.0,1,1,1,1,1,1,2003,30000,0,0,30000,15000
95747,531320,2003,36,1,1.0,0,1,1,1,1,1,2006,25000,0,0,25000,12500
94417,532490,2003,58,2,1.0,0,2,1,1,2,1,2003,50000,1,50000,50000,25000
94546,531210,2003,54,1,1.0,5,1,1,1,0,1,2003,25000,1,14998,25000,12500
92870,531190,2003,300,4,1.0,4,4,1,1,0,1,2003,465000,0,0,465000,348750
92129,532230,2003,4,1,1.0,2,1,1,1,1,1,2003,45000,1,34981,35000,17500
91601,532490,2003,300,12,1.0,2,12,1,1,0,1,2003,700000,0,0,700000,525000
94577,532230,1994,60,7,1.0,0,0,1,0,2,1,1994,58000,0,0,58000,40600
93013,532490,2003,120,4,1.0,2,4,1,1,0,1,2003,260000,0,0,260000,195000
90068,532291,2003,28,4,1.0,3,4,1,1,0,1,2003,150000,1,104752,150000,112500
90068,532291,2003,6,4,1.0,3,4,1,1,3,1,2003,155000,1,28575,100000,50000
92014,531210,2003,84,1,1.0,1,1,1,2,1,1,2003,40087,0,0,40000,20000
91402,531210,2003,84,4,1.0,2,4,1,1,1,1,2010,40111,0,0,40000,20000
91604,532230,2003,72,6,1.0,2,6,1,1,0,1,2003,150000,0,0,150000,127500
90211,531311,2003,61,1,1.0,2,1,1,0,0,1,2003,5000,1,4340,5000,4250
91702,532299,2003,84,1,1.0,0,1,1,1,0,1,2003,10000,0,0,10000,5000
91342,531210,2003,84,20,1.0,5,20,1,1,1,1,2003,20000,0,0,20000,10000
92345,531120,2003,300,2,1.0,0,0,1,1,2,1,2003,1264600,0,0,1264600,948450
92392,531312,2003,84,1,1.0,0,1,1,1,1,1,2003,10000,0,0,10000,5000
90670,532291,2003,120,6,1.0,0,6,1,1,0,1,2003,335000,0,0,335000,251250
94618,532230,2003,84,2,1.0,25,2,1,1,1,1,2003,31412,0,0,21800,10900
91360,531120,2003,120,5,1.0,5,5,1,1,0,1,2003,200000,0,0,200000,100000
95126,531320,2003,300,21,1.0,0,21,1,1,0,1,2003,150000,0,0,150000,127500
94577,532120,1994,84,11,1.0,0,0,1,0,2,1,1994,750000,0,0,750000,525000
90631,532230,2003,60,2,1.0,0,2,1,1,0,1,2003,45000,0,0,45000,22500
92562,532210,2003,84,1,1.0,0,1,1,1,1,1,2003,10000,0,0,10000,5000
91406,532490,2003,84,71,1.0,0,0,1,1,0,1,2003,500000,0,0,500000,375000
82037,531210,2003,23,2,1.0,5,7,1,1,1,1,2003,50620,1,25000,25000,12500
92844,532210,2003,84,2,2.0,0,2,1,1,1,1,2003,9424,0,0,10000,5000
95062,531210,2003,84,1,1.0,0,1,1,0,0,1,2003,15000,0,0,15000,12750
94107,532111,2003,120,3,2.0,3,3,1,1,0,1,2004,340000,0,0,340000,255000
90008,531312,2003,84,1,1.0,0,1,1,0,0,1,2003,6000,0,0,6000,5100
92311,532120,2003,60,1,1.0,0,1,1,1,0,1,2003,24000,0,0,24000,12000
91602,532412,2003,84,3,2.0,0,3,1,1,1,1,2004,10000,0,0,10000,5000
92010,532120,1994,13,5,1.0,0,0,1,0,2,1,1994,275000,1,1360,275000,206250
92595,532490,2003,84,3,1.0,3,0,1,1,0,1,2003,666000,0,0,666000,499500
92841,532299,2003,60,15,1.0,0,15,1,1,0,1,2003,221000,0,0,300000,225000
94102,531390,2003,84,60,1.0,5,60,1,1,1,1,2003,80000,0,0,80000,40000
90275,532230,2003,48,8,1.0,0,8,1,1,0,1,2003,100000,0,0,100000,50000
92054,532299,2003,120,2,1.0,0,2,1,1,0,1,2003,167000,0,0,167000,125250
91411,531210,2003,300,6,1.0,2,4,1,1,0,1,2003,297500,0,0,297500,223125
93309,532299,2003,25,1,1.0,0,1,1,1,1,1,2003,50030,1,34327,50000,25000
90004,531210,2003,300,25,1.0,5,30,1,1,0,1,2003,603000,0,0,603000,452250
95219,531390,2003,84,15,1.0,0,0,1,1,0,2,2003,50000,0,0,50000,42500
92595,532490,2003,240,3,2.0,3,0,1,1,2,1,2003,81000,0,0,81000,81000
90804,531390,2003,84,3,1.0,1,3,1,1,1,1,2003,8600,0,0,8600,4300
95207,531210,2003,240,70,1.0,15,0,1,1,0,1,2004,768000,0,0,768000,768000
95762,531390,2003,240,3,1.0,6,0,1,1,0,1,2003,284000,0,0,284000,284000
91356,532310,2003,120,2,1.0,0,0,1,1,2,1,2003,459000,0,0,459000,344250
92821,531210,2003,83,3,1.0,0,3,1,1,1,1,2003,163726,0,0,60000,30000
90057,531210,2003,84,1,2.0,0,1,1,1,0,1,2003,5000,0,0,5000,2500
92806,531312,2003,120,3,1.0,0,3,1,1,0,1,2003,190000,0,0,190000,142500
91042,531210,2003,300,2,2.0,1,2,1,1,0,1,2003,307500,0,0,307500,230625
95682,531320,2003,82,5,1.0,0,2,1,1,1,1,2003,128683,0,0,50000,25000
91602,531210,2003,300,4,2.0,2,4,1,1,0,1,2003,951000,0,0,951000,713250
90037,532230,2003,79,1,1.0,1,1,1,0,0,1,2003,5000,1,5000,5000,4250
92880,531312,2003,240,6,1.0,5,0,1,1,2,1,2004,502000,0,0,502000,502000
94903,531210,2003,240,2,1.0,1,0,1,1,0,1,2003,136000,0,0,136000,136000
91730,532299,2003,84,11,1.0,2,11,1,1,0,1,2003,50000,0,0,50000,25000
90290,532490,2003,87,1,1.0,0,1,1,1,0,1,2003,162000,0,0,162000,121500
94526,531390,2003,30,1,1.0,0,1,1,1,3,1,2003,106329,1,12790,15000,7500
93036,531390,2003,84,2,1.0,0,2,1,1,1,1,2006,50000,0,0,50000,25000
94417,532299,2003,84,2,1.0,0,2,1,1,1,1,2003,10000,0,0,10000,5000
92833,531210,2003,84,2,1.0,0,2,1,1,1,1,2004,50000,0,0,60000,30000
92065,532230,2003,84,1,1.0,0,1,1,2,1,1,2003,14300,0,0,14300,7150
95315,532299,2003,27,1,1.0,0,1,1,2,1,1,2003,5292,1,4894,15000,7500
95401,531311,2003,300,10,1.0,0,10,1,1,0,1,2003,640000,0,0,640000,480000
93312,532490,2003,240,15,2.0,15,0,1,1,2,1,2004,516000,0,0,517000,517000
91104,532310,2003,84,2,1.0,0,2,1,1,1,1,2003,7319,0,0,33000,16500
92124,531311,2003,84,1,1.0,1,1,1,1,1,1,2004,50000,0,0,50000,25000
91764,531210,2003,240,13,0.0,13,12,1,1,2,1,2004,904000,0,0,904000,904000
92618,532490,2003,240,4,1.0,2,0,1,1,0,1,2004,395000,0,0,395000,395000
95437,531210,2003,84,1,1.0,0,1,1,1,0,1,2003,25000,0,0,25000,12500
94544,531210,2003,240,4,1.0,4,0,1,1,2,1,2003,936000,0,0,936000,936000
95901,531320,2003,300,4,1.0,0,4,1,1,0,1,2003,110000,0,0,110000,93500
91770,532210,2004,51,6,1.0,0,6,1,1,3,1,2003,49750,1,49750,50000,25000
94070,531320,2004,300,7,1.0,0,7,1,1,0,1,2003,250000,0,0,250000,187500
91364,531311,2004,63,5,1.0,1,5,1,1,2,1,2003,50000,1,49750,50000,25000
92405,531210,2004,300,4,1.0,4,0,1,1,0,1,2003,135000,0,0,135000,114750
92562,531210,2004,300,1,1.0,1,2,1,1,0,1,2003,700000,0,0,700000,525000
94541,531210,2004,8,10,1.0,3,10,1,1,1,1,2003,65283,1,30567,50000,25000
91354,532490,2004,84,2,1.0,0,2,1,1,1,1,2003,51831,0,0,35000,17500
93022,531210,2004,300,1,1.0,2,1,1,1,0,1,2003,337000,0,0,337000,252750
92656,531210,2004,300,7,1.0,1,7,1,1,0,1,2004,1530000,0,0,1530000,999992
92083,531210,2004,84,3,1.0,0,3,1,1,1,1,2003,77300,0,0,50000,25000
91505,531210,2004,300,1,1.0,1,1,1,1,0,1,2003,460000,0,0,460000,345000
92069,531210,2004,31,3,1.0,0,3,1,1,1,1,2003,50000,1,38985,50000,25000
93550,531210,2004,84,4,1.0,5,4,1,1,0,1,2003,57100,0,0,57100,28550
95356,532220,2004,84,3,1.0,1,3,1,1,0,1,2003,35000,0,0,35000,17500
95624,531210,2004,54,3,1.0,0,3,1,1,3,1,2003,9576,1,9576,10000,5000
95407,532120,2004,50,5,1.0,0,5,1,1,1,1,2003,28073,1,20993,25000,12500
92397,532292,2004,84,12,2.0,0,12,1,1,1,1,2003,10000,0,0,10000,5000
91384,531311,2004,57,3,1.0,1,3,1,1,2,1,2003,50000,1,50000,50000,25000
94403,531210,2004,240,244,1.0,63,244,67219,1,2,1,2004,907000,0,0,907000,907000
92201,532111,2004,120,4,1.0,0,0,1,1,2,1,2003,150000,0,0,150000,127500
94609,531210,2004,240,90,1.0,18,0,1,1,2,1,2004,275000,0,0,275000,275000
91744,532292,2004,300,10,1.0,0,10,1,1,0,1,2003,462000,0,0,462000,346500
92701,531210,2004,240,20,1.0,20,0,1,1,0,1,2004,680000,0,0,680000,680000
92879,531312,2004,240,50,1.0,12,0,1,1,0,1,2004,362000,0,0,362000,362000
92345,532292,2004,84,3,1.0,0,3,1,1,1,1,2004,6000,0,0,6000,3000
92660,531210,2004,20,2,1.0,0,2,1,1,2,1,2003,25500,1,18441,25500,12750
93446,531210,2004,11,2,1.0,0,2,1,2,1,1,2003,22670,1,5092,20000,10000
92069,531210,2004,84,1,1.0,0,1,1,1,1,1,2004,10000,0,0,10000,5000
93101,532299,2004,120,10,1.0,2,0,1,1,0,1,2003,208000,0,0,208000,156000
90046,532230,2004,84,5,1.0,2,5,1,1,1,1,2004,62126,0,0,30000,15000
95821,532420,1994,120,2,1.0,0,0,1,0,2,1,1994,65000,0,0,65000,58500
90005,532230,2004,12,9,1.0,0,9,1,1,3,1,2003,100000,0,0,100000,50000
90601,532230,2004,60,2,1.0,0,2,1,1,0,1,2004,135000,0,0,135000,67500
95030,531320,2004,108,6,1.0,0,0,1,1,2,1,2003,300000,1,290002,300000,225000
92660,532111,2004,29,9,1.0,0,9,1,1,1,1,2003,50000,1,37033,50000,25000
90025,531210,2004,59,8,1.0,0,8,1,1,3,1,2004,47752,1,47725,47800,23900
91604,532120,2004,84,1,1.0,5,1,1,1,1,1,2004,64000,0,0,45000,22500
93003,531210,2004,34,1,1.0,1,1,1,1,3,1,2004,6000,1,5224,6000,3000
92673,531210,2004,84,15,1.0,0,15,1,1,1,1,2004,89600,0,0,35000,17500
94553,531210,2004,22,4,1.0,2,4,1,1,1,1,2004,112583,1,44121,45000,22500
90038,532490,2004,300,5,1.0,0,5,1,1,0,1,2004,450000,0,0,450000,337500
91405,531120,2004,300,7,1.0,3,11,1,1,0,1,2004,1385000,0,0,1385000,999997
92121,532210,2004,240,75,1.0,25,75,1,1,2,1,2004,999000,0,0,1000000,1000000
91604,531210,2004,84,8,1.0,2,8,1,1,1,1,2004,44500,0,0,30000,15000
94080,531210,2004,17,1,1.0,0,1,1,1,1,1,2004,17443,1,8463,10000,5000
92101,531320,2004,28,1,1.0,0,1,1,1,1,1,2004,10422,1,6889,10000,5000
92618,531312,2004,55,2,1.0,0,2,1,1,1,1,2004,37000,1,36843,37000,18500
94546,531210,2004,240,9,1.0,9,9,1,1,2,1,2004,1300000,0,0,1300000,1300000
91306,532230,2004,20,6,1.0,0,6,1,1,2,1,2004,100000,1,29287,50000,25000
93401,532220,2004,106,10,1.0,0,0,1,1,0,1,2004,150000,1,143620,150000,127500
94506,531320,2004,84,1,1.0,0,1,1,1,0,1,2004,35000,0,0,35000,17500
93727,532490,2004,205,3,1.0,1,3,1,1,0,1,2004,150000,0,0,150000,127500
92626,531210,2004,240,34,1.0,14,0,1,1,0,1,2004,589000,0,0,589000,589000
92557,531311,2004,37,3,1.0,0,3,1,1,3,1,2004,18000,1,12765,18000,9000
94509,532230,1994,120,2,2.0,0,0,1,0,2,1,1994,25000,0,0,25000,22500
92127,531210,2004,300,12,1.0,0,12,1,1,0,1,2004,477000,0,0,477000,357750
91942,531210,2004,31,1,1.0,0,1,1,1,3,1,2004,17000,1,11049,17000,8500
90040,532412,2004,84,2,1.0,0,2,1,1,3,1,2004,185000,0,0,150000,75000
92009,533110,2004,71,2,1.0,0,2,1,1,1,1,2004,128889,0,0,50100,25050
92071,532111,1994,60,8,1.0,0,0,1,0,2,1,1994,250000,0,0,250000,212500
93446,531320,2004,84,3,1.0,0,3,1,1,0,1,2004,50000,0,0,50000,25000
91101,532112,1994,300,10,1.0,0,0,1,0,2,1,1994,426000,0,0,426000,298200
95815,531210,2004,240,107,1.0,0,1,1,1,0,1,2004,591000,0,0,620000,620000
91910,532230,2004,40,2,1.0,2,2,1,0,0,1,2004,5000,1,3377,5000,4250
91006,532490,2004,240,4,1.0,6,0,1,1,0,1,2004,207000,0,0,207000,207000
95125,531210,2004,25,2,1.0,1,2,1,1,1,1,2004,95500,1,55879,100000,50000
90405,532411,2004,84,2,1.0,0,2,1,1,1,1,2004,10000,0,0,10000,5000
92110,531210,2004,240,1,1.0,4,1,1,1,2,1,2004,176000,0,0,176000,176000
93225,532230,2004,84,2,1.0,1,2,1,0,0,1,2004,5000,0,0,5000,4250
92126,532420,2004,240,85,1.0,15,85,1,1,0,1,2004,1298000,0,0,1300000,1300000
92064,531210,2004,240,6,1.0,2,6,1,1,0,1,2004,517000,0,0,517000,517000
91706,531210,2004,120,3,1.0,0,3,1,1,0,1,2004,281643,0,0,301500,226125
93101,532490,2004,60,1,1.0,1,1,1,1,0,1,2004,25000,0,0,25000,12500
92604,531210,2004,33,1,1.0,0,1,1,1,1,1,2004,20000,0,8017,10000,5000
94116,531320,2004,45,8,1.0,0,8,1,1,0,1,2004,312000,1,166805,312000,234000
92106,531210,2004,12,2,1.0,0,2,1,1,1,1,2004,75000,0,0,75000,37500
91364,531210,2004,17,3,1.0,2,3,1,1,2,1,2004,50000,1,28522,50000,25000
91792,532412,2004,84,2,1.0,0,2,1,1,1,1,2004,42000,0,0,37000,18500
95662,531110,2004,84,11,1.0,0,11,1,1,1,1,2004,460000,0,0,150000,75000
91724,531210,2004,300,3,1.0,0,3,1,1,0,1,2004,750000,0,0,750000,562500
91601,531120,2004,240,7,1.0,4,0,1,1,0,1,2004,824000,0,0,824000,824000
95008,531210,2004,240,18,1.0,10,0,1,1,0,1,2004,931000,0,0,931000,931000
90241,531210,2004,260,1,1.0,0,1,1,1,0,1,2004,498000,0,0,550100,412575
92009,532111,2004,84,2,2.0,0,0,1,1,2,1,2004,8165,0,0,85000,72250
93901,531210,2004,216,3,1.0,0,3,1,1,0,1,2004,472500,1,169122,472500,354375
91602,531390,2004,84,1,1.0,1,1,1,1,1,1,2004,50000,0,0,50000,25000
90043,531210,2004,72,1,1.0,0,1,1,1,1,1,2006,15000,0,0,15000,7500
95696,532292,2004,96,19,1.0,0,0,1,1,0,2,2004,150000,0,0,150000,127500
90067,531311,2004,84,1,1.0,0,1,1,1,1,1,2004,5000,0,0,5000,2500
92887,532412,2004,84,6,1.0,1,6,1,1,0,1,2004,50000,0,0,50000,25000
94564,531210,2004,82,2,1.0,0,2,1,1,1,1,2004,27626,0,0,25000,12500
94607,531210,2004,240,6,2.0,5,5,1,1,2,1,2004,175000,0,0,175000,175000
91352,532112,2004,240,2,1.0,6,0,1,1,0,1,2004,721000,0,0,721000,721000
92630,531312,2004,84,1,1.0,0,1,1,1,1,1,2004,10000,0,0,10000,5000
93561,531311,2004,84,4,1.0,0,4,1,2,0,1,2004,25000,0,0,25000,12500
95209,531210,2004,8,3,1.0,1,3,1,1,1,1,2004,216429,1,84575,85000,42500
90066,532230,2004,120,6,1.0,0,6,1,1,0,1,2004,252000,0,0,252000,189000
90201,531210,2004,294,3,1.0,3,3,1,1,0,1,2004,270000,0,0,270000,202500
92131,531210,2004,84,19,1.0,0,19,1,1,1,1,2004,31500,0,0,23000,11500
90031,532412,2004,120,8,1.0,0,8,1,1,0,1,2004,700000,0,0,700000,525000
94511,531210,2004,300,6,1.0,0,6,1,1,0,1,2004,187500,0,0,187500,140625
91605,532299,2004,84,20,1.0,3,20,1,1,1,1,2004,30390,0,0,25000,12500
92701,531390,2004,240,20,1.0,10,0,1,1,2,1,2004,371000,0,0,372000,372000
91750,532210,2004,120,3,1.0,0,0,1,1,2,1,2004,75000,0,0,75000,63750
93308,532412,2004,84,7,1.0,1,7,1,1,1,1,2004,200000,0,0,100000,50000
92506,531210,2004,32,5,1.0,5,10,1,1,3,1,2004,13200,1,13066,13200,6600
94591,531210,2004,36,4,1.0,0,4,1,1,1,1,2004,10000,1,8159,10000,5000
92126,531210,2004,84,1,1.0,0,1,1,1,1,1,2004,10000,0,0,10000,5000
96130,531210,2004,300,4,1.0,2,4,1,1,0,1,2004,140000,0,0,140000,119000
91367,531312,2004,240,600,1.0,100,0,1,1,0,1,2004,756000,0,0,757000,757000
90045,531210,2004,36,2,1.0,5,2,1,1,1,1,2004,100645,1,44843,45000,22500
92592,531210,2004,240,3,1.0,27,0,68880,1,0,1,2005,1001000,0,0,1001000,1001000
95624,531120,2004,300,12,1.0,4,12,1,1,0,1,2004,314300,0,0,314300,235725
95863,531210,2004,240,9,1.0,11,0,68880,1,0,1,2004,249000,0,0,249000,249000
91775,532490,2004,60,2,1.0,1,2,1,1,0,1,2004,100000,0,0,100000,50000
91789,532230,2004,84,3,1.0,0,3,1,1,1,1,2004,77377,0,0,85000,42500
91306,531312,2004,58,5,1.0,0,5,1,1,2,1,2004,49950,1,49950,50000,25000
91942,531210,2004,56,1,1.0,0,1,1,1,3,1,2004,25000,1,24500,25000,12500
90010,532490,2004,84,5,1.0,0,5,1,1,1,1,2004,50000,0,0,50000,25000
91730,532299,2004,36,26,1.0,6,26,1,1,1,1,2004,40000,0,0,40000,20000
90670,531210,2004,27,1,1.0,0,1,1,1,2,1,2004,22000,1,7159,10000,5000
91606,531311,2004,52,5,1.0,0,5,1,1,1,1,2004,50000,1,50000,50000,25000
92335,531210,2004,84,10,1.0,0,10,1,1,1,1,2004,69451,0,0,50000,25000
95014,531210,2004,240,110,1.0,5,0,1,1,0,1,2004,1132000,0,0,1132000,1132000
92807,531311,2004,84,1,1.0,0,1,1,1,1,1,2004,10000,0,0,6000,3000
90802,531390,2004,300,2,1.0,2,4,1,1,0,1,2004,500000,0,0,500000,375000
91504,532490,2004,300,14,1.0,0,14,1,1,0,1,2004,800000,0,0,810000,607500
92648,531210,2004,84,1,1.0,0,1,1,1,1,1,2004,14500,0,0,5000,2500
92660,532111,2004,84,3,1.0,0,3,1,1,1,1,2004,75318,0,0,50000,25000
94523,531210,2004,300,2,1.0,4,2,1,1,0,1,2004,902000,0,0,902000,676500
91104,531210,2004,300,6,1.0,0,6,1,1,0,1,2004,924000,0,0,924000,693000
95035,532210,2004,240,4,1.0,0,4,1,1,0,1,2004,470000,0,0,523000,392250
90028,531120,2004,300,1,2.0,0,0,1,1,0,1,2004,480200,0,0,480200,360150
96161,531312,2004,1,10,1.0,1,11,1,1,1,1,2004,226612,1,84172,85000,42500
92701,532412,2004,82,4,1.0,0,4,1,1,1,1,2004,53619,0,0,35000,17500
94547,531210,2004,208,2,1.0,0,2,1,1,0,1,2004,420000,1,201962,420000,315000
91104,532230,2004,60,3,1.0,0,3,1,1,1,1,2004,80000,0,0,80000,40000
95128,531210,2004,300,10,1.0,0,10,1,1,0,1,2004,567000,0,0,567000,425250
96145,532310,2004,300,3,1.0,3,6,1,1,0,1,2004,371000,0,0,371000,278250
90230,532490,2004,84,2,1.0,0,2,1,1,1,1,2004,50000,0,0,50000,25000
92677,531210,2004,84,4,1.0,0,4,1,1,1,1,2004,55000,0,0,50000,25000
91773,532490,2004,19,2,1.0,0,2,1,1,1,1,2004,76609,1,21418,60000,30000
91913,531210,2004,240,5,1.0,2,5,1,1,2,1,2006,527000,0,0,527000,527000
92626,531210,2004,38,8,1.0,0,8,1,1,2,1,2004,99000,1,43928,50000,25000
95102,531210,2004,240,11,1.0,4,0,1,1,0,1,2004,158000,0,0,425000,425000
93065,532490,2004,84,3,1.0,0,3,1,1,1,1,2005,45000,0,0,45000,22500
92648,531210,2004,300,25,1.0,0,25,1,1,0,1,2004,539100,0,0,539100,404325
93063,532490,2004,1,6,1.0,0,6,1,2,0,1,2004,25000,1,5301,25000,12500
91364,531210,2004,84,2,2.0,0,2,1,1,1,1,2004,20000,0,0,10000,5000
93063,531210,2004,120,8,1.0,4,12,68880,1,0,1,2004,309000,0,0,309000,231750
95831,531210,2004,240,1,1.0,3,0,1,1,0,1,2004,188000,0,0,249000,249000
92260,531210,2004,300,15,1.0,3,15,1,1,0,1,2004,1467000,0,0,1467000,1100250
96145,531120,2004,217,4,1.0,2,2,1,1,0,1,2004,1656500,1,586026,1656500,1242375
95126,531390,2004,300,2,1.0,8,2,1,1,0,1,2004,1080000,0,0,1080000,810000
92103,531210,2004,84,14,1.0,4,14,1,1,1,1,2004,100000,0,0,100000,50000
95661,531210,2004,59,58,1.0,2,7,1,1,1,1,2004,91075,0,0,40000,20000
90260,532299,2004,300,20,1.0,0,20,1357,1,0,1,2004,1423700,0,0,1423700,1067775
95949,531311,2004,38,1,1.0,0,1,1,1,3,1,2004,50000,1,50000,50000,25000
92660,531120,2004,120,39,1.0,0,39,1,1,0,1,2004,269200,0,0,269200,201900
92844,532230,2004,84,1,1.0,0,1,1,1,0,1,2004,160000,0,0,160000,80000
92614,531210,2004,240,40,1.0,25,0,1,1,2,1,2004,1300000,0,0,1300000,1300000
92037,531120,2004,120,15,1.0,0,0,1,1,2,1,2004,1022400,0,0,1030100,515050
92685,532210,2004,300,11,1.0,0,11,1,1,0,1,2004,144000,0,0,144000,122400
94560,531210,2004,240,7,1.0,3,0,1,1,0,1,2004,305000,0,0,305000,305000
95051,532230,2004,60,2,1.0,0,2,1,1,0,1,2004,60000,0,0,60000,30000
91724,531210,2004,84,7,1.0,0,7,1,1,1,1,2005,10000,0,0,10000,5000
92553,531210,2004,41,12,1.0,0,12,1,1,1,1,2004,231921,1,100000,100000,50000
90746,532490,2004,84,2,1.0,0,2,1,1,1,1,2004,50000,0,0,50000,25000
90019,532111,2004,300,8,1.0,0,8,1,1,0,1,2004,461000,0,0,461000,345750
92692,531210,2004,36,2,1.0,0,2,1,1,1,1,2005,50000,0,0,50000,25000
93613,531210,2004,84,1,1.0,0,1,1,1,1,1,2005,10500,0,0,10500,5250
95822,531210,2004,84,1,1.0,1,1,1,1,1,1,2004,47179,0,0,37000,18500
95112,531210,2004,240,11,1.0,4,0,1,1,0,1,2004,269000,0,0,269000,269000
92313,532412,2004,36,1,1.0,0,1,1,1,1,1,2004,10215,0,0,30000,15000
91776,531210,2004,84,4,1.0,3,1,1,1,1,1,2005,20000,0,0,10000,5000
92020,532412,2004,120,11,1.0,0,0,1,1,2,1,2004,463500,0,0,463500,347625
92103,532230,1994,120,5,1.0,0,0,1,0,2,1,1995,110000,0,0,110000,99000
95350,531210,2004,27,1,1.0,0,1,1,1,2,1,2004,10000,1,6752,10000,5000
93101,531210,2004,84,2,1.0,0,2,1,1,0,1,2004,50000,0,0,50000,25000
94901,531210,2004,22,10,1.0,5,15,1,1,1,1,2004,226268,1,67231,70000,35000
91910,532299,2004,84,1,1.0,0,1,1,1,1,1,2004,10000,0,0,10000,5000
92692,531390,2004,16,1,1.0,0,1,1,1,1,1,2004,20186,1,19834,20000,10000
92069,531110,2004,240,130,1.0,25,130,1,1,2,1,2006,536000,0,0,536000,536000
90254,531390,2004,300,3,1.0,0,3,1,1,0,1,2004,429000,0,0,429000,321750
94558,532411,2004,84,7,1.0,0,7,1,1,1,1,2004,50000,0,0,50000,25000
93306,531320,2004,29,1,1.0,0,1,1,1,0,1,2004,50000,1,26537,50000,25000
90638,532230,2004,67,4,1.0,0,4,1,1,3,1,2004,50000,1,50000,50000,25000
90250,531390,2004,12,4,1.0,0,4,1,1,1,1,2004,65000,0,0,65000,32500
92508,532230,2004,60,3,1.0,0,3,1,1,1,1,2004,70000,0,0,70000,35000
90038,532420,2004,84,2,1.0,3,5,1,2,0,1,2004,206557,0,0,250000,187500
96093,531210,2004,300,6,1.0,0,0,1,2,0,1,2004,130000,0,0,130000,110500
92705,531311,2004,240,30,1.0,10,0,1,1,2,1,2005,536000,0,0,536000,536000
90038,532420,2004,77,2,1.0,3,5,1,2,1,1,2005,145225,0,0,100000,50000
95127,532210,2004,84,1,1.0,3,1,1,1,0,1,2004,5000,0,0,5000,2500
95492,532299,2004,60,2,1.0,1,1,1,1,0,1,2005,37333,0,0,40000,20000
94086,531210,2004,300,5,1.0,0,5,1,1,0,1,2004,621000,0,0,621000,465750
90601,531120,2004,192,6,1.0,0,6,1,1,0,1,2004,155000,0,0,195000,146250
92130,531210,2004,84,5,1.0,1,5,1,1,1,1,2004,50000,0,0,50000,25000
93257,532230,1995,84,4,1.0,0,0,1,0,2,2,1995,45000,0,0,45000,40500
81301,532420,1995,300,22,1.0,0,0,1,0,2,1,1995,273000,0,0,273000,191100
91436,532490,2004,85,25,1.0,0,25,1,1,0,1,2004,1340000,0,0,1340000,1005000
92121,532420,1995,300,8,1.0,0,0,1,0,2,1,1995,994600,0,0,1000000,700000
94710,531210,2004,300,20,1.0,19,1,1,1,0,1,2004,1899500,0,0,1899500,1424625
92673,532210,2004,84,2,1.0,5,7,1,1,1,1,2004,164502,0,0,98000,49000
91745,531311,2004,84,2,1.0,0,2,1,1,1,1,2005,45000,0,0,40000,20000
95403,531210,2004,240,12,1.0,6,0,1,1,0,1,2004,308000,0,0,310000,310000
92663,531210,2004,33,12,1.0,2,12,1,1,0,1,2005,50000,1,28120,50000,25000
91342,532230,2004,60,2,1.0,0,2,1,1,1,1,2004,50000,0,0,50000,25000
95682,531210,2004,41,6,1.0,2,6,1,2,1,1,2004,63000,1,60786,63000,31500
95404,531210,2004,300,17,1.0,0,17,1,1,0,1,2004,1340000,0,0,1340000,1005000
94115,532220,2004,84,1,1.0,0,1,1,1,1,1,2004,15000,0,0,15000,7500
90022,532230,2004,300,16,1.0,4,12,1,1,0,1,2004,675000,0,0,675000,506250
92277,531210,2004,300,11,1.0,0,0,1,1,2,1,2004,294000,0,0,294000,220500
95621,532230,1995,300,8,1.0,0,0,1,0,2,1,1995,401000,0,0,401000,300750
92109,532292,2004,300,1,1.0,0,1,1,1,0,1,2004,302400,0,0,302400,226800
95817,531210,2004,240,3,1.0,5,0,1,1,0,1,2005,208000,0,0,208000,208000
90036,532299,2004,36,1,1.0,1,2,1,1,1,1,2004,21081,0,0,25000,12500
95610,531210,2004,84,1,1.0,0,1,1,1,1,1,2005,23611,0,0,20000,10000
